Item_ID,Weight,Visibility,Category,Max_Price,Store_ID,Store_Establishment_Year,Item_Store_Sales,Outlet,FatContent_0,FatContent_1,FatContent_2,Store_Location_Type_0,Store_Location_Type_1,Store_Location_Type_2,Store_Size_0,Store_Size_1,Store_Size_2,Category_Type_0,Category_Type_1,Category_Type_2,Store_Type_0,Store_Type_1,Store_Type_2,Store_Type_3,Store_Age_0,Store_Age_1,Store_Age_2,Store_Age_3,Store_Age_4,Store_Age_5,Store_Age_6,Store_Age_7,Store_Age_8
FDI04,13.65,0.073209447,5,197.6426,OUT018,2009,2768.3964,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRK12,12.857645184136183,0.041683481,14,31.29,OUT027,1985,898.83,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDX20,7.365,0.042560252,6,226.172,OUT046,1997,3169.208,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCI18,18.35,0.014081156,9,223.5746,OUT018,2009,3589.9936,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDB36,5.465,0.0,0,132.5626,OUT018,2009,262.3252,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDN13,18.6,0.152918384,2,99.8358,OUT017,2007,1910.1802,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD24,13.85,0.030969274,14,140.9154,OUT017,2007,1701.7848,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ28,14.0,0.060376775999999986,5,154.5656,OUT013,1987,2471.4496,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM22,14.0,0.04192285,13,54.764,OUT013,1987,1331.6,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR07,12.857645184136183,0.077367431,6,97.0094,OUT027,1985,1808.9786,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV25,5.905,0.045838211,3,222.5456,OUT018,2009,3315.684,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRF49,7.27,0.071077939,14,114.2518,OUT046,1997,2618.5914,8,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW51,6.155,0.094659871,10,214.556,OUT046,1997,2769.728,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRL01,19.5,0.077608838,14,233.4958,OUT017,2007,5375.0034,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,0.021327477,3,216.8824,OUT017,2007,2838.9712,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL50,12.15,0.042485444,3,125.0046,OUT018,2009,1743.0644,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCB30,12.857645184136183,0.025578526,9,198.8084,OUT027,1985,5555.4352,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDW11,12.6,0.048980800000000005,1,61.9194,OUT018,2009,619.194,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCM43,14.5,0.019471688,11,164.821,OUT035,2004,2120.573,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK44,16.6,0.122918852,6,173.0738,OUT017,2007,3823.0236,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,0.057373797,10,151.4366,OUT013,1987,1360.2294,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS31,13.1,0.044155597000000005,6,178.8318,OUT013,1987,3969.4996,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI32,17.7,0.291865402,6,115.1834,OUT010,1998,345.5502,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR47,17.85,0.0,1,196.5794,OUT010,1998,585.2382,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDB35,12.3,0.064750025,15,92.6804,OUT045,2002,1010.6844,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCU05,11.8,0.098312421,8,81.4618,OUT010,1998,161.1236,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
DRY23,12.857645184136183,0.191013663,14,42.1112,OUT019,1985,42.6112,4,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDO24,11.1,0.176573035,0,157.4604,OUT045,2002,3010.7476,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ28,12.857645184136183,0.060134441,5,153.0656,OUT027,1985,6024.1584,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV39,11.3,0.007294651999999999,10,198.1426,OUT045,2002,988.713,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCO17,12.857645184136183,0.128478462,8,117.944,OUT019,1985,239.688,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FDU50,5.75,0.075107656,4,112.8176,OUT013,1987,1374.2112,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT12,12.857645184136183,0.049381406,0,226.8062,OUT027,1985,4739.8302,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDK58,11.35,0.045165796,13,100.0016,OUT018,2009,1012.016,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO08,12.857645184136183,0.09415375,6,165.7526,OUT019,1985,657.8104,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCW29,14.0,0.028907832,8,130.431,OUT049,1999,778.9860000000001,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE04,19.75,0.018059621,5,179.766,OUT045,2002,2336.958,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCB19,6.525,0.090436094,9,85.0882,OUT049,1999,2233.0932,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV15,10.3,0.146399712,10,103.9648,OUT049,1999,1661.8368,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL58,5.78,0.07426435599999999,13,264.7568,OUT049,1999,4745.8224,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA08,11.85,0.050186726,6,164.1526,OUT045,2002,3124.5994,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT43,16.35,0.020631654,6,50.1324,OUT018,2009,467.3916,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCX06,12.857645184136183,0.01561108,9,182.5976,OUT027,1985,5070.7328,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDT20,10.5,0.041395445,6,37.6164,OUT046,1997,540.6296,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB41,19.0,0.097313129,5,48.0718,OUT046,1997,992.7078,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCN55,14.6,0.059582996,11,238.8538,OUT049,1999,6008.845,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE40,12.857645184136183,0.098663652,4,62.9194,OUT027,1985,2105.2596,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDX49,12.857645184136183,0.101338651,3,232.63,OUT027,1985,5359.69,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCM53,18.75,0.052146456,8,104.628,OUT045,2002,745.696,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE36,5.26,0.041764487,0,161.8868,OUT035,2004,3275.736,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN57,18.25,0.054344186,13,140.2154,OUT045,2002,1701.7848,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDI24,12.857645184136183,0.07836248400000001,0,177.937,OUT027,1985,6704.606,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDI19,15.1,0.052339069,10,242.7512,OUT046,1997,4119.9704,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF24,15.5,0.042464962,0,81.5934,OUT010,1998,327.5736,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG52,13.65,0.06573288299999999,5,45.7402,OUT049,1999,780.9834,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF36,16.1,0.023625114,14,189.3846,OUT045,2002,3630.6074,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS45,12.857645184136183,0.051643608,13,107.3622,OUT019,1985,317.5866,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDX40,12.85,0.165694219,5,39.7164,OUT010,1998,231.6984,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRK12,9.5,0.041878397000000005,14,32.99,OUT035,2004,133.16,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRC27,13.8,0.058091482,4,245.1802,OUT035,2004,5650.6446,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL58,5.78,0.0,13,263.7568,OUT017,2007,2636.568,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD30,19.7,0.026903714,9,96.0726,OUT045,2002,1272.3438,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
NCZ54,14.65,0.0,9,161.5552,OUT010,1998,324.9104,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDE10,6.67,0.150554711,13,130.0626,OUT010,1998,131.1626,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR44,6.11,0.0,6,131.2968,OUT010,1998,260.9936,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDP28,13.65,0.134975628,5,260.0936,OUT010,1998,260.9936,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX15,17.2,0.15616879,10,160.6578,OUT013,1987,3690.5294,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA39,6.32,0.0,10,40.2822,OUT035,2004,1139.1838,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY24,4.88,0.133700752,0,52.9298,OUT049,1999,1995.4026,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC60,5.425,0.115119905,0,88.3514,OUT017,2007,1416.8224,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH28,15.85,0.110030997,5,37.2506,OUT046,1997,265.6542,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT25,7.5,0.051038045,3,121.7072,OUT017,2007,3552.7088,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ13,12.65,0.062837968,14,161.5578,OUT013,1987,2406.867,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO07,12.857645184136183,0.017116983,11,211.956,OUT019,1985,213.056,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW20,20.75,0.024129332000000003,6,124.173,OUT013,1987,2956.152,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRF27,12.857645184136183,0.049754975,4,152.134,OUT019,1985,153.134,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDS49,9.0,0.0,3,79.7644,OUT035,2004,1649.8524,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX25,12.857645184136183,0.101561568,3,181.9292,OUT027,1985,3101.2964,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCX42,12.857645184136183,0.0059496440000000005,9,165.6526,OUT027,1985,4769.1254,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDG33,12.857645184136183,0.13956116,12,170.4764,OUT027,1985,3435.528,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDL56,14.1,0.126035694,6,86.4198,OUT045,2002,1133.8574,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF14,7.55,0.027164679,3,152.334,OUT035,2004,2603.278,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCD06,13.0,0.099325278,9,45.40600000000001,OUT046,1997,605.878,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRM47,12.857645184136183,0.04357366,7,192.8846,OUT027,1985,2293.0152,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDS46,12.857645184136183,0.082741482,13,118.7782,OUT019,1985,119.1782,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB35,12.3,0.064565202,15,92.9804,OUT013,1987,1929.4884,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX21,12.857645184136183,0.08455456900000001,13,109.8912,OUT027,1985,2074.6328,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCU05,12.857645184136183,0.058451805,8,79.9618,OUT027,1985,241.6854,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
NCR38,17.25,0.113748685,9,251.3724,OUT045,2002,6795.1548,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
NCR18,15.85,0.020603511,9,42.7112,OUT017,2007,639.168,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,0.052044976,8,192.1846,OUT035,2004,3248.4382,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY56,16.35,0.06276442900000001,6,227.6062,OUT017,2007,7222.5984,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ51,14.1,0.08797726199999999,4,229.0668,OUT035,2004,3225.1352,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK21,7.905,0.010010425,13,249.0408,OUT035,2004,3755.112,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY25,12.0,0.033946163,3,179.3976,OUT013,1987,3440.8544,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU44,12.15,0.058414678,6,163.4552,OUT035,2004,974.7312,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL43,10.1,0.027106459,10,75.367,OUT049,1999,535.969,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF05,17.5,0.027022883,5,262.491,OUT017,2007,5259.82,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF15,12.857645184136183,0.058153409,4,152.034,OUT019,1985,306.268,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL20,17.1,0.128937661,6,112.3886,OUT018,2009,1779.0176,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV32,7.785,0.088846306,6,61.451,OUT049,1999,759.012,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ34,11.8,0.09357779,13,125.9704,OUT013,1987,1877.556,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG08,13.15,0.165694678,6,171.8764,OUT045,2002,3779.0808,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ04,12.857645184136183,0.148392623,5,41.5796,OUT019,1985,41.2796,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW13,8.5,0.098438394,3,51.1324,OUT017,2007,259.66200000000003,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI17,8.645,0.143303291,8,96.341,OUT013,1987,193.082,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY03,17.6,0.076276208,10,110.9202,OUT045,2002,1687.803,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS12,9.1,0.175103435,0,127.5362,OUT017,2007,4655.9394,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,0.023511371,10,225.9404,OUT013,1987,4950.8888,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK01,7.63,0.06105276,14,95.4436,OUT035,2004,1418.154,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG28,9.285,0.049559042000000005,5,246.4144,OUT017,2007,1225.072,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY38,13.6,0.119418124,4,231.03,OUT045,2002,5359.69,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDN01,8.895,0.072545601,2,176.237,OUT045,2002,1764.37,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCR54,16.35,0.090486828,9,195.211,OUT013,1987,2553.343,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG29,17.6,0.056245075,5,43.3454,OUT013,1987,1006.6896,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG24,7.975,0.014618973,0,85.225,OUT013,1987,1081.925,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG59,15.85,0.043479125999999986,15,36.7164,OUT017,2007,308.9312,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,0.045166237000000005,5,178.666,OUT013,1987,2516.724,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW04,8.985,0.057827101,5,128.83100000000002,OUT046,1997,1428.141,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS26,20.35,0.089394766,4,260.1594,OUT013,1987,2093.2752,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ56,6.59,0.10550944,6,85.6908,OUT013,1987,1929.4884,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK51,19.85,0.005234153,4,264.0884,OUT035,2004,5829.7448,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL22,16.85,0.036390174,13,91.4488,OUT046,1997,2082.6224,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH19,12.857645184136183,0.03292824,10,173.1738,OUT027,1985,7298.4996,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDY55,16.75,0.081252534,6,256.4988,OUT013,1987,7452.9652,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY03,17.6,0.076552407,10,110.5202,OUT017,2007,450.0808,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.016758568999999997,13,250.4408,OUT010,1998,500.6816,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDZ10,12.857645184136183,0.044248175,13,126.202,OUT027,1985,3668.558,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDZ32,7.785,0.038288087,6,103.1964,OUT018,2009,736.3748,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCZ18,7.825,0.186032678,9,253.0698,OUT035,2004,6088.0752,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
NCF07,12.857645184136183,0.031867464,9,101.0016,OUT027,1985,2125.2336,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
DRE49,20.75,0.021370201,14,153.0024,OUT017,2007,2277.036,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ08,12.857645184136183,0.193772568,6,190.3846,OUT019,1985,573.2538,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDT39,6.26,0.009866049,10,151.1366,OUT035,2004,2267.049,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE08,18.2,0.082551042,6,147.3734,OUT010,1998,296.9468,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0.099729888,9,46.306,OUT018,2009,559.2719999999998,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDB57,20.25,0.018801549,6,222.1772,OUT035,2004,5559.43,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCT54,8.695,0.119721451,9,95.5094,OUT049,1999,1237.7222,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF49,7.27,0.071222087,14,113.5518,OUT045,2002,569.259,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM25,12.857645184136183,0.060371962,2,174.0712,OUT027,1985,3866.9664,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDF20,12.85,0.033287541000000004,6,198.4768,OUT045,2002,1379.5376,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDH27,7.075,0.05858462,4,142.7128,OUT018,2009,1869.5664,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV60,12.857645184136183,0.11679292,0,196.211,OUT027,1985,5499.508000000002,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDY59,8.195,0.031452265,0,94.3462,OUT049,1999,925.462,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK36,7.09,0.00721395,0,47.9034,OUT035,2004,583.2408,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCM31,6.095,0.081196619,11,141.4154,OUT046,1997,1418.154,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE33,19.35,0.049916364000000005,6,80.2644,OUT017,2007,942.7728,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU36,6.15,0.04627095,0,99.3384,OUT046,1997,2364.9216,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV13,12.857645184136183,0.02747716,3,87.9856,OUT027,1985,3251.7672,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV20,12.857645184136183,0.104704537,6,125.2678,OUT019,1985,254.3356,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCQ54,17.7,0.012540003,9,167.0474,OUT035,2004,5895.6590000000015,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO23,17.85,0.147023834,1,93.7436,OUT018,2009,1134.5232,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRE60,9.395,0.15965759599999998,14,224.972,OUT045,2002,7696.648,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRP47,15.75,0.141398626,7,250.5382,OUT017,2007,2775.7202,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB21,7.475,0.148821808,6,241.2854,OUT045,2002,5317.0788,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
